country,admin1,admin2,admin3,filename
Kenya,Nakuru,Nakuru Town East,Menengai,cycles--0.29167-36.12500.soil_weather.zip
Kenya,Nyandarua,Kipipiri,Wanjohi,cycles--0.29167-36.54167.soil_weather.zip
Kenya,Machakos,Matungulu,Kyeleni,cycles--1.12500-37.20833.soil_weather.zip
Kenya,Machakos,Mwala,Wamunyu,cycles--1.37500-37.54167.soil_weather.zip
Kenya,Garissa,Daadab,Labasigale,cycles-0.20833-40.12500.soil_weather.zip
Kenya,Kakamega,Lugari,Chevaywa,cycles-0.54167-34.79167.soil_weather.zip
Kenya,Bungoma,Bumula,Siboti,cycles-0.62500-34.45833.soil_weather.zip
Kenya,Busia,Matayos,Bukhayo West,cycles-0.37500-34.12500.soil_weather.zip
Kenya,Kwale,Kinango,Mwavumbo,cycles--3.87500-39.37500.soil_weather.zip
Kenya,Vihiga,Sabatia,Chavakali,cycles-0.12500-34.70833.soil_weather.zip
Kenya,Laikipia,Laikipia West,Githiga,cycles-0.45833-36.29167.soil_weather.zip
Kenya,Wajir,Wajir South,Benane,cycles-0.62500-40.45833.soil_weather.zip
Kenya,Bungoma,Kimilili,Kimilili,cycles-0.79167-34.70833.soil_weather.zip
Kenya,Wajir,Wajir East,Township,cycles-1.70833-40.04167.soil_weather.zip
Kenya,Makueni,Kibwezi West,Makindu,cycles--2.37500-37.79167.soil_weather.zip
Kenya,Kilifi,Malindi,Ganda,cycles--3.20833-40.04167.soil_weather.zip
Kenya,Bungoma,Sirisia,Malakisi/South Kulisiru,cycles-0.70833-34.45833.soil_weather.zip
Kenya,Kilifi,Ganze,Ganze,cycles--3.45833-39.62500.soil_weather.zip
Kenya,Turkana,Turkana Central,Kerio Delta,cycles-2.95833-36.12500.soil_weather.zip
Kenya,Bungoma,Webute West,Misikhu,cycles-0.70833-34.70833.soil_weather.zip
Kenya,Isiolo,Isiolo North,Oldo/Nyiro,cycles-0.70833-36.95833.soil_weather.zip
Kenya,Kitui,Mwingi North,Tharaka,cycles--0.29167-38.04167.soil_weather.zip
Kenya,Isiolo,Isiolo North,Chari,cycles-1.04167-38.45833.soil_weather.zip
Kenya,Bomet,Konoin,Mogogosiek,cycles--0.62500-35.29167.soil_weather.zip
Kenya,Turkana,Turkana North,Lake Zone,cycles-4.37500-35.79167.soil_weather.zip
Kenya,Nakuru,Gilgil,Mbaruk/Eburu,cycles--0.62500-36.29167.soil_weather.zip
Kenya,Kisii,Nyaribari Chache,Bobaracho,cycles--0.70833-34.79167.soil_weather.zip
Kenya,Murang'a,Maragwa,Ichagaki,cycles--0.79167-37.12500.soil_weather.zip
Kenya,Kiambu,Lari,Kijabe,cycles--0.95833-36.62500.soil_weather.zip
Kenya,Narok,Narok East,Suswa,cycles--1.04167-36.29167.soil_weather.zip
Kenya,Nandi,Tinderet,Songhor/Soba,cycles-0.04167-35.20833.soil_weather.zip
Kenya,Nakuru,Naivasha,Maiella,cycles--0.87500-36.20833.soil_weather.zip
Kenya,Garissa,Balambala,Danyere,cycles-0.29167-38.79167.soil_weather.zip
Kenya,Kitui,Mwingi Central,Mui,cycles--1.04167-38.20833.soil_weather.zip
Kenya,Kitui,Kitui Central,Miambani,cycles--1.20833-38.12500.soil_weather.zip
Kenya,Kajiado,Kajiado West,Ewuaso Oonkidong'I,cycles--1.37500-36.20833.soil_weather.zip
Kenya,Homa Bay,Ndhiwa,Kabuoch North,cycles--0.70833-34.45833.soil_weather.zip
Kenya,Lamu,Lamu West,Hindi,cycles--1.87500-40.62500.soil_weather.zip
Kenya,Bungoma,Tongaren,Soysambu/ Mitua,cycles-0.79167-35.04167.soil_weather.zip
Kenya,Kitui,Mwingi West,Migwani,cycles--1.12500-38.04167.soil_weather.zip
Kenya,Nairobi,Dagoretti North,Kilimani,cycles--1.26775-36.77103.soil_weather.zip
Kenya,Taita Taveta,Voi,Marungu,cycles--3.62500-38.79167.soil_weather.zip
Kenya,Migori,Kuria East,Nyabasi West,cycles--1.29167-34.62500.soil_weather.zip
Kenya,Machakos,Mavoko,Athi River,cycles--1.45833-36.95833.soil_weather.zip
Kenya,Kajiado,Kajiado Central,Matapato North,cycles--2.12500-36.79167.soil_weather.zip
Kenya,Nandi,Nandi Hills,Kapchorua,cycles-0.12500-35.29167.soil_weather.zip
Kenya,Kajiado,Kajiado Central,Dalalekutuk,cycles--1.79167-36.79167.soil_weather.zip
Kenya,Wajir,Wajir North,Malkagufu,cycles-3.04167-39.54167.soil_weather.zip
Kenya,Bomet,Sotik,Ndanai/Abosi,cycles--0.87500-35.04167.soil_weather.zip
Kenya,Nandi,Tinderet,Tindiret,cycles-0.04167-35.37500.soil_weather.zip
Kenya,Kakamega,Mumias East,Lusheya/Lubinu,cycles-0.29167-34.54167.soil_weather.zip
Kenya,Nandi,Mosop,Chepterwai,cycles-0.54167-34.95833.soil_weather.zip
Kenya,Bungoma,Tongaren,Mbakalo,cycles-0.70833-34.87500.soil_weather.zip
Kenya,Baringo,Tiaty,Churo/Amaya,cycles-0.79167-36.29167.soil_weather.zip
Kenya,Kitui,Kitui West,Kauwi,cycles--1.20833-37.79167.soil_weather.zip
Kenya,Uasin Gishu,Kesses,Tarakwa,cycles-0.04167-35.54167.soil_weather.zip
Kenya,Makueni,Kaiti,Kilungu,cycles--1.79167-37.37500.soil_weather.zip
Kenya,Trans Nzoia,Kiminini,Sikhendu,cycles-0.87500-34.87500.soil_weather.zip
Kenya,Busia,Butula,Kingandole,cycles-0.37500-34.20833.soil_weather.zip
Kenya,Nandi,Chesumei,Kaptel/Kamoiywo,cycles-0.29167-35.04167.soil_weather.zip
Kenya,Kakamega,Shinyalu,Isukha North,cycles-0.37500-34.87500.soil_weather.zip
Kenya,Mandera,Mandera North,Rhamu-Dimtu,cycles-4.04167-40.87500.soil_weather.zip
Kenya,Bungoma,Tongaren,Ndalu/ Tabani,cycles-0.87500-34.95833.soil_weather.zip
Kenya,Nyamira,North Mugirango,Magwagwa,cycles--0.45833-35.04167.soil_weather.zip
Kenya,Migori,Uriri,North Kanyamkago,cycles--0.87500-34.45833.soil_weather.zip
Kenya,Trans Nzoia,Kiminini,Waitaluk,cycles-0.95833-35.04167.soil_weather.zip
Kenya,Trans Nzoia,Cherangany,Chepsiro/Kiptoror,cycles-0.95833-35.29167.soil_weather.zip
Kenya,Kiambu,Githunguri,Githunguri,cycles--1.04167-36.79167.soil_weather.zip
Kenya,Isiolo,Isiolo North,Cherab,cycles-1.20833-39.04167.soil_weather.zip
Kenya,Machakos,Yatta,Kithimani,cycles--1.20833-37.54167.soil_weather.zip
Kenya,Marsabit,Moyale,Golbo,cycles-2.95833-39.12500.soil_weather.zip
Kenya,Makueni,Kibwezi West,Emali/Mulala,cycles--2.04167-37.54167.soil_weather.zip
Kenya,Nyandarua,Ndaragwa,Leshau/Pondo,cycles-0.12500-36.45833.soil_weather.zip
Kenya,Marsabit,North Horr,Maikona,cycles-3.37500-37.79167.soil_weather.zip
Kenya,Wajir,Wajir North,Gurar,cycles-3.37500-39.70833.soil_weather.zip
Kenya,Bungoma,Webuye East,Mihuu,cycles-0.62500-34.79167.soil_weather.zip
Kenya,Embu,Runyenjes,Kyeni South,cycles--0.45833-37.62500.soil_weather.zip
Kenya,Embu,Mbeere South,Mwea,cycles--0.79167-37.37500.soil_weather.zip
Kenya,Trans Nzoia,Cherangany,Kaplamai,cycles-0.95833-35.12500.soil_weather.zip
Kenya,Siaya,Alego Usonga,Usonga,cycles-0.04167-34.12500.soil_weather.zip
Kenya,West Pokot,Kapenguria,Siyoi,cycles-1.20833-35.12500.soil_weather.zip
Kenya,Trans Nzoia,Endebess,Chepchoina,cycles-1.20833-34.79167.soil_weather.zip
Kenya,Nakuru,Kuresoi North,Nyota,cycles--0.37500-35.62500.soil_weather.zip
Kenya,West Pokot,Kapenguria,Endugh,cycles-1.70833-35.12500.soil_weather.zip
Kenya,Uasin Gishu,Kesses,Cheptiret/Kipchamo,cycles-0.37500-35.37500.soil_weather.zip
Kenya,Narok,Narok North,Olorropil,cycles--0.70833-36.04167.soil_weather.zip
Kenya,Nakuru,Naivasha,Olkaria,cycles--0.87500-36.29167.soil_weather.zip
Kenya,Turkana,unknown 2,unknown 2,cycles-1.70833-35.70833.soil_weather.zip
Kenya,Migori,Suna West,Wasimbete,cycles--1.12500-34.37500.soil_weather.zip
Kenya,West Pokot,Kacheliba,Kapchok,cycles-1.79167-35.12500.soil_weather.zip
Kenya,Narok,Narok West,Siana,cycles--1.45833-35.45833.soil_weather.zip
Kenya,Garissa,Daadab,Dertu,cycles-0.04167-39.70833.soil_weather.zip
Kenya,Trans Nzoia,Kwanza,Kapomboi,cycles-1.12500-35.04167.soil_weather.zip
Kenya,Marsabit,North Horr,Turbi,cycles-2.37500-38.12500.soil_weather.zip
Kenya,Turkana,Turkana West,Letea,cycles-3.12500-34.62500.soil_weather.zip
Kenya,Kisumu,Kisumu East,Kolwa Central,cycles--0.12500-34.79167.soil_weather.zip
Kenya,Kisumu,Muhoroni,Ombeyi,cycles--0.12500-34.95833.soil_weather.zip
Kenya,Nyandarua,Ol Jorok,Weru,cycles--0.12500-36.37500.soil_weather.zip
Kenya,Homa Bay,unknown 6,unknown 6,cycles--0.37500-34.54167.soil_weather.zip
Kenya,Nandi,Emgwen,Kapkangani,cycles-0.20833-34.95833.soil_weather.zip
Kenya,Nakuru,Gilgil,Malewa West,cycles--0.62500-36.37500.soil_weather.zip
Kenya,Mandera,Banissa,Guba,cycles-3.95833-40.70833.soil_weather.zip
Kenya,Uasin Gishu,Kapseret,Megun,cycles-0.37500-35.29167.soil_weather.zip
Kenya,Busia,Teso South,Chakol North,cycles-0.54167-34.20833.soil_weather.zip
Kenya,Migori,Nyatike,Kanyasa,cycles--0.79167-34.20833.soil_weather.zip
Kenya,Bungoma,Likuyani,Likuyani,cycles-0.70833-35.12500.soil_weather.zip
Kenya,Murang'a,Maragwa,Makuyu,cycles--0.87500-37.20833.soil_weather.zip
Kenya,Siaya,Rarieda,North Uyoma,cycles--0.20833-34.29167.soil_weather.zip
Kenya,Nyeri,Mathira,Ruguru,cycles--0.37500-37.04167.soil_weather.zip
Kenya,Baringo,Baringo North,Saimo/Soi,cycles-0.79167-35.87500.soil_weather.zip
Kenya,Homa Bay,Mbita,Lambwe,cycles--0.54167-34.37500.soil_weather.zip
Kenya,Machakos,Masinga,Kivaa,cycles--1.04167-37.79167.soil_weather.zip
Kenya,Migori,Nyatike,Macalder/Kanyarwanda,cycles--0.95833-34.29167.soil_weather.zip
Kenya,Migori,Uriri,West Kanyamkago,cycles--0.95833-34.45833.soil_weather.zip
Kenya,Uasin Gishu,Soy,Kipsomba,cycles-0.79167-35.20833.soil_weather.zip
Kenya,Kajiado,Kajiado West,Keekonyokie,cycles--1.54167-36.70833.soil_weather.zip
Kenya,Trans Nzoia,Saboti,Matisi,cycles-1.04167-34.95833.soil_weather.zip
Kenya,Makueni,Kaiti,Ilima,cycles--1.87500-37.45833.soil_weather.zip
Kenya,Homa Bay,Ndhiwa,Kabuoch South/Pala,cycles--0.79167-34.45833.soil_weather.zip
Kenya,Wajir,Wajir East,Wagberi,cycles-1.79167-40.04167.soil_weather.zip
Kenya,Machakos,Masinga,Masinga Central,cycles--0.95833-37.62500.soil_weather.zip
Kenya,Wajir,Wajir West,Arbajahan,cycles-2.04167-39.37500.soil_weather.zip
Kenya,Marsabit,Saku,Sagante/Jaldesa,cycles-2.20833-38.12500.soil_weather.zip
Kenya,Tharaka-Nithi,Tharaka,Gatunga,cycles--0.20833-38.04167.soil_weather.zip
Kenya,Machakos,Kathiani,Upper Kaewa/Iveti,cycles--1.45833-37.29167.soil_weather.zip
Kenya,Kajiado,Kajiado Central,Ildamat,cycles--1.79167-36.70833.soil_weather.zip
Kenya,Taita Taveta,Wundanyi,Mwanda/Mgange,cycles--3.37500-38.20833.soil_weather.zip
Kenya,Kilifi,Rabai,Kambe/Ribe,cycles--3.87500-39.62500.soil_weather.zip
Kenya,Meru,Tigania East,Mikinduri,cycles-0.04167-37.87500.soil_weather.zip
Kenya,Homa Bay,Homa Bay Town,Homa Bay West,cycles--0.62500-34.45833.soil_weather.zip
Kenya,Vihiga,Sabatia,Wodanga,cycles-0.12500-34.79167.soil_weather.zip
Kenya,Bomet,Sotik,Kipsonoi,cycles--0.79167-35.12500.soil_weather.zip
Kenya,Nandi,Aldai,Kabwareng,cycles-0.12500-34.87500.soil_weather.zip
Kenya,Garissa,Ijara,Hulugho,cycles--1.04167-41.04167.soil_weather.zip
Kenya,Nandi,Chesumei,Kosirai,cycles-0.29167-35.12500.soil_weather.zip
Kenya,Kiambu,Kiambu,Ting'Ang'A,cycles--1.12500-36.87500.soil_weather.zip
Kenya,Meru,Igembe Central,Athiru Ruujine,cycles-0.29167-37.95833.soil_weather.zip
Kenya,Kakamega,Malava,South Kabras,cycles-0.37500-34.79167.soil_weather.zip
Kenya,Kitui,Kitui East,Chuluni,cycles--1.37500-38.12500.soil_weather.zip
Kenya,Makueni,Mbooni,Kalawa,cycles--1.62500-37.79167.soil_weather.zip
Kenya,Bungoma,Mt. Elgon,Elgon,cycles-0.87500-34.70833.soil_weather.zip
Kenya,Lamu,Lamu West,Witu,cycles--2.04167-40.29167.soil_weather.zip
Kenya,Samburu,Samburu North,Angata Nanyokie,cycles-1.37500-36.62500.soil_weather.zip
Kenya,Kajiado,Kajiado South,Mbirikani/Eselenkei,cycles--2.45833-37.54167.soil_weather.zip
Kenya,Kilifi,Magarini,Adu,cycles--2.62500-39.70833.soil_weather.zip
Kenya,Mandera,Lafey,Lafey,cycles-3.12500-41.12500.soil_weather.zip
Kenya,Laikipia,Laikipia West,Salama,cycles-0.37500-36.79167.soil_weather.zip
Kenya,Busia,Matayos,Busibwabo,cycles-0.45833-34.20833.soil_weather.zip
Kenya,Nandi,Mosop,Ndalat,cycles-0.54167-35.12500.soil_weather.zip
Kenya,Samburu,Samburu West,Poro,cycles-1.37500-36.54167.soil_weather.zip
Kenya,West Pokot,Sigor,Sekerr,cycles-1.79167-35.37500.soil_weather.zip
Kenya,Nyeri,Kieni,Mugunda,cycles--0.29167-36.62500.soil_weather.zip
Kenya,Marsabit,Saku,Karare,cycles-2.12500-37.95833.soil_weather.zip
Kenya,Garissa,Daadab,Abakaile,cycles-0.20833-40.04167.soil_weather.zip
Kenya,Busia,Teso South,Amukura East,cycles-0.54167-34.29167.soil_weather.zip
Kenya,Uasin Gishu,Moiben,Kimumu,cycles-0.54167-35.29167.soil_weather.zip
Kenya,Tharaka-Nithi,Igembe South,Akachiu,cycles--0.12500-37.95833.soil_weather.zip
Kenya,Bungoma,Mt. Elgon,Cheptais,cycles-0.87500-34.45833.soil_weather.zip
Kenya,Kericho,Belgut,Kapsuser,cycles--0.37500-35.20833.soil_weather.zip
Kenya,Mandera,Mandera South,Elwak South,cycles-2.79167-40.87500.soil_weather.zip
Kenya,Samburu,Samburu North,El-Barta,cycles-1.79167-36.79167.soil_weather.zip
Kenya,Turkana,Turkana West,Lopur,cycles-4.04167-34.87500.soil_weather.zip
Kenya,Nakuru,Njoro,Njoro,cycles--0.37500-35.95833.soil_weather.zip
Kenya,Kisii,South Mugirango,Bogetenga,cycles--0.79167-34.62500.soil_weather.zip
Kenya,Garissa,Fafi,Bura,cycles--0.79167-40.29167.soil_weather.zip
Kenya,Migori,Nyatike,Kaler,cycles--1.04167-34.20833.soil_weather.zip
Kenya,West Pokot,Kacheliba,Kasei,cycles-1.87500-35.20833.soil_weather.zip
Kenya,Garissa,Ijara,Masalani,cycles--1.62500-40.20833.soil_weather.zip
Kenya,Nakuru,Njoro,Lare,cycles--0.37500-36.04167.soil_weather.zip
Kenya,Makueni,Makueni,Mavindini,cycles--1.79167-37.79167.soil_weather.zip
Kenya,Bungoma,Bumula,South Bukusu,cycles-0.54167-34.45833.soil_weather.zip
Kenya,Wajir,Wajir East,Khorof/Harar,cycles-2.04167-40.70833.soil_weather.zip
Kenya,Kisumu,Seme,North Seme,cycles--0.04167-34.45833.soil_weather.zip
Kenya,Taita Taveta,Mwatate,Wusi/Kishamba,cycles--3.45833-38.37500.soil_weather.zip
Kenya,Kisumu,Kisumu West,Kisumu North,cycles--0.04167-34.70833.soil_weather.zip
Kenya,Meru,Central Imenti,Mwanganthia,cycles--0.04167-37.45833.soil_weather.zip
Kenya,Murang'a,Kangema,Rwathia,cycles--0.62500-36.70833.soil_weather.zip
Kenya,Siaya,Bondo,South Sakwa,cycles--0.12500-34.20833.soil_weather.zip
Kenya,Nakuru,Subukia,Kabazi,cycles--0.12500-36.04167.soil_weather.zip
Kenya,Kisii,South Mugirango,Moticho,cycles--0.87500-34.62500.soil_weather.zip
Kenya,Kirinyaga,Ndia,Kariti,cycles--0.62500-37.20833.soil_weather.zip
Kenya,Kiambu,Lari,Kinale,cycles--0.87500-36.62500.soil_weather.zip
Kenya,Kwale,Lungalunga,Dzombo,cycles--4.45833-39.20833.soil_weather.zip
Kenya,Garissa,Balambala,Balambala,cycles-0.20833-39.29167.soil_weather.zip
Kenya,Nakuru,Naivasha,Naivasha East,cycles--0.87500-36.54167.soil_weather.zip
Kenya,Kakamega,Mumias East,East Wanga,cycles-0.37500-34.54167.soil_weather.zip
Kenya,Narok,Emurua Dikirr,Ololmasani,cycles--0.95833-35.04167.soil_weather.zip
Kenya,Tana River,Galole,Chewani,cycles--1.37500-39.95833.soil_weather.zip
Kenya,Kiambu,Kikuyu,Nachu,cycles--1.20833-36.62500.soil_weather.zip
Kenya,Kakamega,Navakholo,Bunyala Central,cycles-0.37500-34.70833.soil_weather.zip
Kenya,Laikipia,Laikipia West,Rumuruti Township,cycles-0.37500-36.45833.soil_weather.zip
Kenya,Kakamega,Matungu,Namamali,cycles-0.45833-34.37500.soil_weather.zip
Kenya,Garissa,Ijara,Sangailu,cycles--1.45833-40.70833.soil_weather.zip
Kenya,Kwale,Kinango,Ndavaya,cycles--4.20833-38.79167.soil_weather.zip
Kenya,West Pokot,Kapenguria,Mnagei,cycles-1.29167-35.04167.soil_weather.zip
Kenya,Kwale,Kinango,Chengoni/Samburu,cycles--3.87500-39.20833.soil_weather.zip
Kenya,Kakamega,Mumias West,Etenje,cycles-0.29167-34.45833.soil_weather.zip
Kenya,Meru,Igembe South,Athiru Gaiti,cycles--0.04167-38.37500.soil_weather.zip
Kenya,Meru,South Imenti,Abogeta East,cycles--0.12500-37.70833.soil_weather.zip
Kenya,Baringo,Baringo South,Mochongoi,cycles-0.37500-36.12500.soil_weather.zip
Kenya,Kisumu,Nyakach,North Nyakach,cycles--0.29167-35.04167.soil_weather.zip
Kenya,Nandi,Mosop,Kabisaga,cycles-0.45833-35.12500.soil_weather.zip
Kenya,Nyamira,Kitutu Masaba,Gesima,cycles--0.70833-34.95833.soil_weather.zip
Kenya,Nyamira,Borabu,Nyansiongo,cycles--0.79167-34.95833.soil_weather.zip
Kenya,Meru,North Imenti,Nyaki West,cycles-0.12500-37.62500.soil_weather.zip
Kenya,Bungoma,Kabuchai,Bwake/Luuya,cycles-0.62500-34.62500.soil_weather.zip
Kenya,Kiambu,Limuru,Limuru East,cycles--1.12500-36.70833.soil_weather.zip
Kenya,Baringo,Tiaty,Silale,cycles-1.12500-36.20833.soil_weather.zip
Kenya,Makueni,Mbooni,Tulimani,cycles--1.54167-37.37500.soil_weather.zip
Kenya,Laikipia,Laikipia West,Marmanet,cycles-0.29167-36.45833.soil_weather.zip
Kenya,Turkana,Loima,Loima,cycles-3.04167-34.70833.soil_weather.zip
Kenya,Makueni,Kilome,Mukaa,cycles--1.87500-37.29167.soil_weather.zip
Kenya,Lamu,Lamu East,Kiunga,cycles--1.87500-41.37500.soil_weather.zip
Kenya,Nakuru,Kuresoi South,Tinet,cycles--0.54167-35.62500.soil_weather.zip
Kenya,Nakuru,Rongai,Solai,cycles-0.04167-36.12500.soil_weather.zip
Kenya,Siaya,Ugenya,East Ugenya,cycles-0.29167-34.29167.soil_weather.zip
Kenya,Nakuru,Kuresoi South,Keringet,cycles--0.45833-35.70833.soil_weather.zip
Kenya,Bungoma,Kanduyi,Musikoma,cycles-0.54167-34.54167.soil_weather.zip
Kenya,Vihiga,Emuhaya,Central Bunyore,cycles-0.12500-34.62500.soil_weather.zip
Kenya,Kakamega,Malava,Chemuche,cycles-0.45833-34.87500.soil_weather.zip
Kenya,Bungoma,Webuye East,Ndivisi,cycles-0.70833-34.79167.soil_weather.zip
Kenya,Bungoma,Lugari,Lugari,cycles-0.70833-34.95833.soil_weather.zip
Kenya,Trans Nzoia,Endebess,Matumbei,cycles-1.12500-34.62500.soil_weather.zip
Kenya,Narok,Narok North,Olpusimoru,cycles--0.54167-35.87500.soil_weather.zip
Kenya,Nakuru,Njoro,Mauche,cycles--0.54167-36.04167.soil_weather.zip
Kenya,Nyandarua,Kinangop,Githabai,cycles--0.70833-36.54167.soil_weather.zip
Kenya,Wajir,Eldas,Lakoley South/Basir,cycles-2.20833-39.29167.soil_weather.zip
Kenya,Murang'a,Kigumo,Kahumbu,cycles--0.87500-37.12500.soil_weather.zip
Kenya,Mandera,Mandera North,Ashabito,cycles-3.45833-40.62500.soil_weather.zip
Kenya,Kiambu,Gatundu South,Kiamwangi,cycles--1.04167-36.87500.soil_weather.zip
Kenya,Makueni,Makueni,Mbitini,cycles--1.95833-37.45833.soil_weather.zip
Kenya,Laikipia,Laikipia East,Thingithu,cycles-0.04167-37.04167.soil_weather.zip
Kenya,Kisumu,Muhoroni,Chemelil,cycles--0.04167-35.12500.soil_weather.zip
Kenya,Nyandarua,Kipipiri,Githioro,cycles--0.45833-36.45833.soil_weather.zip
Kenya,West Pokot,Sigor,Weiwei,cycles-1.54167-35.54167.soil_weather.zip
Kenya,Homa Bay,Rangwe,Kochia,cycles--0.54167-34.54167.soil_weather.zip
Kenya,Kitui,Mwingi Central,Nguni,cycles--0.95833-38.70833.soil_weather.zip
Kenya,Nairobi,Kasarani,Ruai,cycles--1.20833-37.04167.soil_weather.zip
Kenya,Tana River,Garsen,Garsen South,cycles--2.37500-40.04167.soil_weather.zip
Kenya,Lamu,Lamu West,Hongwe,cycles--2.37500-40.62500.soil_weather.zip
Kenya,Bomet,Konoin,Boito,cycles--0.45833-35.45833.soil_weather.zip
Kenya,Homa Bay,Kasipul,West Kasipul,cycles--0.54167-34.70833.soil_weather.zip
Kenya,Kisii,Kitutu Chache North,Monyerero,cycles--0.54167-34.87500.soil_weather.zip
Kenya,Mandera,Mandera North,Morothile,cycles-3.79167-40.62500.soil_weather.zip
Kenya,Embu,Mbeere North,Nthawa,cycles--0.54167-37.62500.soil_weather.zip
Kenya,Migori,Rongo,North Kamagambo,cycles--0.70833-34.62500.soil_weather.zip
Kenya,Nyamira,Borabu,Mekenene,cycles--0.70833-35.04167.soil_weather.zip
Kenya,Taita Taveta,Mwatate,Mwatate,cycles--3.62500-38.54167.soil_weather.zip
Kenya,Tharaka-Nithi,Maara,Mwimbi,cycles--0.20833-37.70833.soil_weather.zip
Kenya,Kirinyaga,Mwea,Tebere,cycles--0.70833-37.37500.soil_weather.zip
Kenya,Murang'a,Kigumo,Kangari,cycles--0.79167-36.87500.soil_weather.zip
Kenya,Kericho,Sigowet/Soin,Sigowet,cycles--0.37500-35.04167.soil_weather.zip
Kenya,Nakuru,Njoro,Nessuit,cycles--0.37500-35.87500.soil_weather.zip
Kenya,Bomet,Bomet East,Kipreres,cycles--0.95833-35.37500.soil_weather.zip
Kenya,Nyandarua,Kinangop,Engineer,cycles--0.54167-36.54167.soil_weather.zip
Kenya,Embu,Mbeere South,Kiambere,cycles--0.79167-37.87500.soil_weather.zip
Kenya,Machakos,Machakos Town,Muvuti/Kiima-Kimwe,cycles--1.54167-37.29167.soil_weather.zip
Kenya,Meru,Igembe South,Kanuni,cycles-0.04167-38.04167.soil_weather.zip
Kenya,Makueni,Makueni,Muvau/Kikuumini,cycles--1.79167-37.70833.soil_weather.zip
Kenya,Nandi,Aldai,Terik,cycles-0.04167-34.87500.soil_weather.zip
Kenya,Meru,Tigania West,Nkomo,cycles-0.12500-37.70833.soil_weather.zip
Kenya,Laikipia,Laikipia East,Tigithi,cycles-0.04167-36.87500.soil_weather.zip
Kenya,Kakamega,Lurambi,Butsotso South,cycles-0.20833-34.62500.soil_weather.zip
Kenya,Nandi,Emgwen,Chepkumia,cycles-0.12500-34.95833.soil_weather.zip
Kenya,Meru,Igembe Central,Kangeta,cycles-0.37500-37.79167.soil_weather.zip
Kenya,Busia,Matayos,Burumba,cycles-0.45833-34.12500.soil_weather.zip
Kenya,Busia,Teso South,Amukura West,cycles-0.62500-34.20833.soil_weather.zip
Kenya,Bungoma,Lugari,Lumakanda,cycles-0.62500-34.95833.soil_weather.zip
Kenya,Uasin Gishu,Soy,Ziwa,cycles-0.87500-35.20833.soil_weather.zip
Kenya,Mandera,Mandera East,Khalalio,cycles-3.95833-41.70833.soil_weather.zip
Kenya,Kwale,Kinango,Puma,cycles--4.12500-38.70833.soil_weather.zip
Kenya,Kirinyaga,Kirinyaga Central,Mutira,cycles--0.20833-37.29167.soil_weather.zip
Kenya,Kisumu,Seme,East Seme,cycles--0.12500-34.54167.soil_weather.zip
Kenya,Nyandarua,Ol Kalou,Kaimbaga,cycles--0.29167-36.37500.soil_weather.zip
Kenya,Kitui,Mwingi North,Ngomeni,cycles--0.45833-38.62500.soil_weather.zip
Kenya,Nyeri,Kieni,Gatarakwa,cycles--0.29167-36.70833.soil_weather.zip
Kenya,Kisii,South Mugirango,Borabu / Chitago,cycles--0.95833-34.70833.soil_weather.zip
Kenya,Meru,Igembe North,Amwathi,cycles-0.37500-38.04167.soil_weather.zip
Kenya,Nakuru,Njoro,Kihingo,cycles--0.45833-36.04167.soil_weather.zip
Kenya,Nairobi,Roysambu,Roysambu,cycles--1.20037-36.87618.soil_weather.zip
Kenya,Nandi,Mosop,Kipkaren,cycles-0.54167-35.04167.soil_weather.zip
Kenya,Homa Bay,Suba,Ruma-Kaksingri,cycles--0.54167-34.20833.soil_weather.zip
Kenya,Kiambu,Kabete,Muguga,cycles--1.20833-36.70833.soil_weather.zip
Kenya,Kirinyaga,Mwea,Gathigiriri,cycles--0.62500-37.37500.soil_weather.zip
Kenya,Machakos,Yatta,Katangi,cycles--1.37500-37.70833.soil_weather.zip
Kenya,Kajiado,Kajiado East,Kitengela,cycles--1.45833-36.79167.soil_weather.zip
Kenya,Bungoma,Webute West,Matulo,cycles-0.62500-34.70833.soil_weather.zip
Kenya,Murang'a,Kiharu,Mbiri,cycles--0.70833-37.20833.soil_weather.zip
Kenya,Migori,Uriri,South Kanyamkago,cycles--0.95833-34.54167.soil_weather.zip
Kenya,Makueni,Kilome,Kiima Kiu/Kalanzoni,cycles--1.62500-37.20833.soil_weather.zip
Kenya,Makueni,Kaiti,Kee,cycles--1.70833-37.37500.soil_weather.zip
Kenya,Laikipia,Laikipia North,Segera,cycles-0.12500-36.87500.soil_weather.zip
Kenya,Baringo,Tiaty,Loiyamorock,cycles-0.87500-36.04167.soil_weather.zip
Kenya,West Pokot,Kacheliba,Kiwawa,cycles-2.12500-35.04167.soil_weather.zip
Kenya,Siaya,Ugunja,Sigomere,cycles-0.20833-34.37500.soil_weather.zip
Kenya,Machakos,Mwala,Muthetheni,cycles--1.45833-37.54167.soil_weather.zip
Kenya,Kakamega,Navakholo,Bunyala East,cycles-0.45833-34.70833.soil_weather.zip
Kenya,Taita Taveta,Taveta,Mahoo,cycles--3.37500-37.70833.soil_weather.zip
Kenya,Kericho,Kipkelion East,Londiani,cycles--0.12500-35.54167.soil_weather.zip
Kenya,Kisumu,Nyando,East Kano/Wawidhi,cycles--0.20833-35.04167.soil_weather.zip
Kenya,Migori,Suna East,God Jope,cycles--1.04167-34.54167.soil_weather.zip
